ADHR017,RODERIC_OATH,ADHOC_5_START,Roderic: A küldetésetek elején azt hittem vakmerők vagytok. Most már csak részben gondolom ezt.,1,Ez nálad dicséret?,0,ADHOC_5_FOLLOWUP,Roderic: Az Ezüst Esküben ezért már ünnepi lakomát rendeztek volna. Száraz kenyérrel természetesen.,None,,Igen
ADHR018,RODERIC_OATH,ADHOC_5_START,Roderic: A küldetésetek elején azt hittem vakmerők vagytok. Most már csak részben gondolom ezt.,2,Mi változtatta meg a véleményed?,0,ADHOC_5_FOLLOWUP,Roderic: Hogy visszafordultatok egymásért akkor is amikor az út előre könnyebb lett volna.,None,,Igen
ADHR019,RODERIC_OATH,ADHOC_5_FOLLOWUP,Roderic: Ha elérjük a Káoszrubint a küldetés nem ér véget. Ott kezdődik majd a legnehezebb döntés.,1,Maradj mellettünk akkor is.,0,ADHOC_5_END,Roderic: Erre már tudok esküt tenni. A döntésig és azon túl is mellettetek állok.,None,,Nem
ADHR020,RODERIC_OATH,ADHOC_5_FOLLOWUP,Roderic: Ha elérjük a Káoszrubint a küldetés nem ér véget. Ott kezdődik majd a legnehezebb döntés.,2,Emlékeztess minket miért indultunk.,0,ADHOC_5_END,Roderic: Minden kulcsnál megteszem ha kell. Vhar-Zult megállítani és nem a helyére állni.,None,,Nem

#NPC küldetések
Id,NpcId,Típus,CélId,Darabszám,XP,Cím,Leírás,FixJutalomId,FixJutalomDarab,VéletlenJutalomDarab,SzükségesTörténetÁllapot
NPCQ001,NPC001,Collect,T011,3,180,Gyógyító készlet,Gyűjts össze három kis gyógyitalt a füvesasszonynak.,T018,2,0
NPCQ002,NPC002,Kill,E003,4,260,Goblinvadászat,Ölj meg négy goblint a szörnyvadász megbízásából.
NPCQ003,NPC003,Collect,T001,5,320,Útravaló a mélybe,Szerezz öt útravalót a kincskereső következő útjához.
NPCQ004,NPC004,Kill,E004,3,480,A csontok éneke,Győzz le három csontvázat a dalnok balladájához.
NPCQ005,NPC001,Collect,T019,2,220,Tiszta kötések,Vigyél két kötést a füvesasszonynak a sebesültek ellátásához.
NPCQ006,NPC002,Kill,E003,6,360,Vérdíj a zöldfülűekre,Győzz le hat goblint és bizonyítsd a szörnyvadásznak hogy értesz a mesterséghez.
NPCQ007,NPC003,Collect,T003,2,300,A lezárt út,Szerezz két kulcsot a kincskeresőnek egy lezárt mellékjárathoz.
NPCQ008,NPC004,Collect,T023,1,240,A dalnok hangja,Vigyél egy mézsört a dalnoknak hogy visszatérjen a hangja.
NPCQ009,NPC005,Kill,E001,5,160,A járatok megtisztítása,Ölj meg öt óriáspatkányt a patkányvadász megbízásából.
NPCQ010,NPC006,Kill,E002,4,220,Nincs visszaút,Győzz le négy koboldot hogy a szökevény üldözői ne érhessék utol.
NPCQ011,NPC007,Kill,E003,5,300,Az elveszett őrjárat,Ölj meg öt goblint a határőr elesett társaiért.
NPCQ012,NPC008,Kill,E004,5,440,Csend a sírokban,Győzz le öt csontvázat hogy a katakombák halottai megnyugodhassanak.
NPCQ013,NPC008,Kill,E006,3,390,A nyugtalan testek,Pusztíts el három zombit a remete szertartásához.
NPCQ014,NPC009,Kill,E007,5,560,Törött agyar,Győzz le öt orkot és gyengítsd meg a dezertőr egykori törzsét.
NPCQ015,NPC009,Kill,E008,3,620,A hadúr testőrei,Győzz le három hobgoblint az ork hadúr elitjéből.
NPCQ016,NPC010,Kill,E009,4,540,Méregmirigyek,Győzz le négy óriáspókot az alkimista kísérleteihez.
NPCQ017,NPC010,Collect,T017,2,420,Biztos ellenszer,Vigyél két ellenmérget a barlangi alkimistának összehasonlító mintának.
NPCQ018,NPC011,Kill,E031,2,680,A tábor szemei,Győzz le két bugbeart és vakítsd meg az ork tábor felderítőit.
NPCQ019,NPC012,Explore,EXIT,1,720,Az elveszett sírjel,Fedezd fel a kijáratot és térj vissza a sírok őrzőjéhez.
NPCQ020,NPC012,Disarm,ANY,2,760,Megszentségtelenített pecsétek,Hatástalaníts két csapdát hogy a sírok útja újra biztonságos legyen.
NPCQ021,NPC013,OpenChest,ANY,2,880,A pikkelyes zárak,Nyiss ki két kincsesládát a sárkánykutató feljegyzéseihez.
NPCQ022,NPC013,Explore,EXIT,1,940,A hamu útja,Fedezd fel a kijáratot és jelentsd a sárkánykutatónak.
NPCQ023,NPC014,Explore,EXIT,1,980,Száraz út a lápban,Találd meg a kijáratot a mocsári révész számára.
NPCQ024,NPC014,Disarm,ANY,2,1040,Elsüllyedt kelepcék,Hatástalaníts két csapdát a mocsár járható ösvényein.,,,2
NPCQ025,NPC015,OpenChest,ANY,3,1180,A kristályzár titka,Nyiss ki három kincsesládát a kristálymérnök kutatásához.,,,2
NPCQ026,NPC015,Disarm,ANY,2,1240,A hibás szerkezetek,Hatástalaníts két csapdát és mutasd meg a szerkezetüket a mérnöknek.,,,2
NPCQ027,NPC016,Explore,EXIT,1,1380,Menekülés az örökéjből,Fedezd fel a kijáratot és térj vissza az éji menekülthöz.,,,2
NPCQ028,NPC016,OpenChest,ANY,2,1320,Elkobzott örökség,Nyiss ki két ládát amelyekben a menekült elkobzott holmija lehet.,,,2
NPCQ029,NPC017,Kill,E045,3,1680,A hálók felégetése,Győzz le három démonpókot a démonvadász oldalán.,,,2
NPCQ030,NPC017,Kill,E023,4,1840,A pokol lovagjai,Győzz le négy démonlovagot és gyengítsd meg a Vértrónust.,,,2
NPCQ031,NPC018,Explore,EXIT,1,2200,A lehetetlen ösvény,Fedezd fel a kijáratot a káosz szívében és térj vissza.,,,3
NPCQ032,NPC018,OpenChest,ANY,3,2100,A Rubin visszhangjai,Nyiss ki három ládát amelyekben a Káoszrubin energiája visszhangzik.,,,3
NPCQ033,NPC019,Kill,E012,3,820,Nagyvad,Győzz le három ogrét az óriásvadász megbízásából.
NPCQ034,NPC020,Escort,EXIT,1,420,Ezüstág kimenekítése,Kísérd el Elirát élve a pálya kijáratáig.,T017,2,1
NPCQ035,NPC020,Collect,T019,1,160,Elszakadt kötés,Adj Elirának egy tiszta kötést hogy a sérült bokája bírja az utat.,T011,2,0
NPCQ036,NPC020,Kill,E001,4,240,A nyomunkban,Győzz le négy óriáspatkányt amelyek Elira vérnyomát követik.,,,1
NPCQ037,NPC021,Collect,T026,3,500,Az elesettek jelvényei,Szerezd vissza Roderic három elesett bajtársának jelvényét.,,,1
NPCQ038,NPC021,KillWithFollower,MA001,3,650,Közös pengepróba,Győzzetek le három élőholt ellenfelet miközben Roderic veletek harcol.,,,1
NPCQ039,NPC021,Kill,E053,1,1200,Az esküszegő lovag,Győzzétek le Sir Malrecet Roderic oldalán a bukott lovag sírkápolnájában.,T027,1,1,TRUSTED
NPCQ040,NPC021,Kill,E004,4,520,A holtak nem prédák,Győzz le négy csontvázat és hagyd érintetlenül a katakombák sírjait.,,,1

#Szituációk
Id,Név
S001,Ellenség észrevétele
S002,Csata kezdete
S003,Győzelem csatában
S004,Partitag halála
S005,Éhes állapot jelzése
S006,Sérült állapot jelzése
S007,Kincsesláda felfedezése
S008,Pihenés
S009,Szomjas állapot jelzése

#Parti megjegyzések
SzituációId,Id,FajId,OsztályId,Megjegyzés,KarakterNév,IdeiglenesKövető
S001,PM001,R001,C001,"Mozgást látok előttünk. Maradjunk észnél. Maradjatok mögöttem, felmérem, hogyan mozog."
S001,PM002,R001,C001,"Ott valami nem stimmel. Készüljünk fel, mielőtt közelebb ér. Ha ránk jön, én fogom fel az első rohamot."
S001,PM003,R001,C001,"Ellenség a közelben. Nézzük meg, mivel van dolgunk. Figyeljétek a fegyverét és a lábmunkáját; abból sok minden kiderül."
S001,PM004,R001,C002,"Mozgást látok előttünk. Maradjunk észnél. Ha rám néz, már késő lesz neki."
S001,PM005,R001,C002,"Ott valami nem stimmel. Készüljünk fel, mielőtt közelebb ér. Csak kerüljön ütőtávba, és rövid lesz az ismerkedés."
S001,PM006,R001,C002,"Ellenség a közelben. Nézzük meg, mivel van dolgunk. Remélem, nem fut el, mielőtt odaérek."
S001,PM007,R001,C003,"Mozgást látok előttünk. Maradjunk észnél. Tartsuk a rendet, és ne adjunk neki könnyű célpontot."
S001,PM008,R001,C003,"Ott valami nem stimmel. Készüljünk fel, mielőtt közelebb ér. Ha harcot akar, tisztességes választ kap."
S001,PM009,R001,C003,"Ellenség a közelben. Nézzük meg, mivel van dolgunk. Álljunk össze; senki sem marad fedezet nélkül."
S001,PM010,R001,C004,"Mozgást látok előttünk. Maradjunk észnél. Mielőtt észrevenne minket, keresek neki egy kellemetlen meglepetést."
S001,PM011,R001,C004,"Ott valami nem stimmel. Készüljünk fel, mielőtt közelebb ér. Nézzük, van-e vakfoltja. Mindenkinek van."
S001,PM012,R001,C004,"Ellenség a közelben. Nézzük meg, mivel van dolgunk. Ha ügyesen csináljuk, csak akkor vesz észre, amikor már túl késő."
S001,PM013,R001,C005,"Mozgást látok előttünk. Maradjunk észnél. Az istenek legyenek velünk, de a fegyverünket se felejtsük el használni."
S001,PM014,R001,C005,"Ott valami nem stimmel. Készüljünk fel, mielőtt közelebb ér. Érzem, hogy próba közeleg. Készüljünk fel rá."
S001,PM015,R001,C005,"Ellenség a közelben. Nézzük meg, mivel van dolgunk. Maradjatok közel; ha baj lesz, számíthattok rám."
S001,PM016,R001,C006,"Mozgást látok előttünk. Maradjunk észnél. Adjatok egy pillanatot, felmérem, mire lehet érzékeny."
S001,PM017,R001,C006,"Ott valami nem stimmel. Készüljünk fel, mielőtt közelebb ér. Ha közelebb jön, kap egy rövid leckét az elemi erőkről."
S001,PM018,R001,C006,"Ellenség a közelben. Nézzük meg, mivel van dolgunk. Ne zavarjátok meg a koncentrációmat; talán egyszerűbben is elintézhető."
S001,PM019,R002,C001,"Na végre, valami, amit meg lehet csapkodni! Már kezdtem unatkozni. Maradjatok mögöttem, felmérem, hogyan mozog."
S001,PM020,R002,C001,"Hah! Ott lapul egy ronda dög. Remélem, legalább kemény a koponyája! Ha ránk jön, én fogom fel az első rohamot."
S001,PM021,R002,C001,"Ellenség előttünk! Senki ne lökdössön, én akarok odaérni elsőnek! Figyeljétek a fegyverét és a lábmunkáját; abból sok minden kiderül."
S001,PM022,R002,C002,"Na végre, valami, amit meg lehet csapkodni! Már kezdtem unatkozni. Ha rám néz, már késő lesz neki."
S001,PM023,R002,C002,"Hah! Ott lapul egy ronda dög. Remélem, legalább kemény a koponyája! Csak kerüljön ütőtávba, és rövid lesz az ismerkedés."
S001,PM024,R002,C002,"Ellenség előttünk! Senki ne lökdössön, én akarok odaérni elsőnek! Remélem, nem fut el, mielőtt odaérek."
S001,PM025,R002,C003,"Na végre, valami, amit meg lehet csapkodni! Már kezdtem unatkozni. Tartsuk a rendet, és ne adjunk neki könnyű célpontot."
S001,PM026,R002,C003,"Hah! Ott lapul egy ronda dög. Remélem, legalább kemény a koponyája! Ha harcot akar, tisztességes választ kap."
S001,PM027,R002,C003,"Ellenség előttünk! Senki ne lökdössön, én akarok odaérni elsőnek! Álljunk össze; senki sem marad fedezet nélkül."
S001,PM028,R002,C004,"Na végre, valami, amit meg lehet csapkodni! Már kezdtem unatkozni. Mielőtt észrevenne minket, keresek neki egy kellemetlen meglepetést."
S001,PM029,R002,C004,"Hah! Ott lapul egy ronda dög. Remélem, legalább kemény a koponyája! Nézzük, van-e vakfoltja. Mindenkinek van."
S001,PM030,R002,C004,"Ellenség előttünk! Senki ne lökdössön, én akarok odaérni elsőnek! Ha ügyesen csináljuk, csak akkor vesz észre, amikor már túl késő."
S001,PM031,R002,C005,"Na végre, valami, amit meg lehet csapkodni! Már kezdtem unatkozni. Az istenek legyenek velünk, de a fegyverünket se felejtsük el használni."
S001,PM032,R002,C005,"Hah! Ott lapul egy ronda dög. Remélem, legalább kemény a koponyája! Érzem, hogy próba közeleg. Készüljünk fel rá."
S001,PM033,R002,C005,"Ellenség előttünk! Senki ne lökdössön, én akarok odaérni elsőnek! Maradjatok közel; ha baj lesz, számíthattok rám."
S001,PM034,R002,C006,"Na végre, valami, amit meg lehet csapkodni! Már kezdtem unatkozni. Adjatok egy pillanatot, felmérem, mire lehet érzékeny."
S001,PM035,R002,C006,"Hah! Ott lapul egy ronda dög. Remélem, legalább kemény a koponyája! Ha közelebb jön, kap egy rövid leckét az elemi erőkről."
S001,PM036,R002,C006,"Ellenség előttünk! Senki ne lökdössön, én akarok odaérni elsőnek! Ne zavarjátok meg a koncentrációmat; talán egyszerűbben is elintézhető."
S001,PM037,R003,C001,"Hallom a lépteit, még mielőtt meglátnánk. Nincs egyedül. Maradjatok mögöttem, felmérem, hogyan mozog."
S001,PM038,R003,C001,"Valami figyel minket az árnyak közül. A levegő is megváltozott körülötte. Ha ránk jön, én fogom fel az első rohamot."
S001,PM039,R003,C001,"Ellenség közeledik. Túl zajos ahhoz, hogy meglepjen bennünket. Figyeljétek a fegyverét és a lábmunkáját; abból sok minden kiderül."
S001,PM040,R003,C002,"Hallom a lépteit, még mielőtt meglátnánk. Nincs egyedül. Ha rám néz, már késő lesz neki."
S001,PM041,R003,C002,"Valami figyel minket az árnyak közül. A levegő is megváltozott körülötte. Csak kerüljön ütőtávba, és rövid lesz az ismerkedés."
S001,PM042,R003,C002,"Ellenség közeledik. Túl zajos ahhoz, hogy meglepjen bennünket. Remélem, nem fut el, mielőtt odaérek."
S001,PM043,R003,C003,"Hallom a lépteit, még mielőtt meglátnánk. Nincs egyedül. Tartsuk a rendet, és ne adjunk neki könnyű célpontot."
S001,PM044,R003,C003,"Valami figyel minket az árnyak közül. A levegő is megváltozott körülötte. Ha harcot akar, tisztességes választ kap."
S001,PM045,R003,C003,"Ellenség közeledik. Túl zajos ahhoz, hogy meglepjen bennünket. Álljunk össze; senki sem marad fedezet nélkül."
S001,PM046,R003,C004,"Hallom a lépteit, még mielőtt meglátnánk. Nincs egyedül. Mielőtt észrevenne minket, keresek neki egy kellemetlen meglepetést."
S001,PM047,R003,C004,"Valami figyel minket az árnyak közül. A levegő is megváltozott körülötte. Nézzük, van-e vakfoltja. Mindenkinek van."
S001,PM048,R003,C004,"Ellenség közeledik. Túl zajos ahhoz, hogy meglepjen bennünket. Ha ügyesen csináljuk, csak akkor vesz észre, amikor már túl késő."
S001,PM049,R003,C005,"Hallom a lépteit, még mielőtt meglátnánk. Nincs egyedül. Az istenek legyenek velünk, de a fegyverünket se felejtsük el használni."
S001,PM050,R003,C005,"Valami figyel minket az árnyak közül. A levegő is megváltozott körülötte. Érzem, hogy próba közeleg. Készüljünk fel rá."
S001,PM051,R003,C005,"Ellenség közeledik. Túl zajos ahhoz, hogy meglepjen bennünket. Maradjatok közel; ha baj lesz, számíthattok rám."
S001,PM052,R003,C006,"Hallom a lépteit, még mielőtt meglátnánk. Nincs egyedül. Adjatok egy pillanatot, felmérem, mire lehet érzékeny."
S001,PM053,R003,C006,"Valami figyel minket az árnyak közül. A levegő is megváltozott körülötte. Ha közelebb jön, kap egy rövid leckét az elemi erőkről."
S001,PM054,R003,C006,"Ellenség közeledik. Túl zajos ahhoz, hogy meglepjen bennünket. Ne zavarjátok meg a koncentrációmat; talán egyszerűbben is elintézhető."
S001,PM055,R004,C001,"Szagot fogtam. Ellenség van előttünk. Maradjatok mögöttem, felmérem, hogyan mozog."
S001,PM056,R004,C001,"Ott van. Nem tűnik elég erősnek ahhoz, hogy feltartson. Ha ránk jön, én fogom fel az első rohamot."
S001,PM057,R004,C001,"Valami közeledik. Jó, már ideje volt. Figyeljétek a fegyverét és a lábmunkáját; abból sok minden kiderül."
S001,PM058,R004,C002,"Szagot fogtam. Ellenség van előttünk. Ha rám néz, már késő lesz neki."
S001,PM059,R004,C002,"Ott van. Nem tűnik elég erősnek ahhoz, hogy feltartson. Csak kerüljön ütőtávba, és rövid lesz az ismerkedés."
S001,PM060,R004,C002,"Valami közeledik. Jó, már ideje volt. Remélem, nem fut el, mielőtt odaérek."
S001,PM061,R004,C003,"Szagot fogtam. Ellenség van előttünk. Tartsuk a rendet, és ne adjunk neki könnyű célpontot."
S001,PM062,R004,C003,"Ott van. Nem tűnik elég erősnek ahhoz, hogy feltartson. Ha harcot akar, tisztességes választ kap."
S001,PM063,R004,C003,"Valami közeledik. Jó, már ideje volt. Álljunk össze; senki sem marad fedezet nélkül."
S001,PM064,R004,C004,"Szagot fogtam. Ellenség van előttünk. Mielőtt észrevenne minket, keresek neki egy kellemetlen meglepetést."
S001,PM065,R004,C004,"Ott van. Nem tűnik elég erősnek ahhoz, hogy feltartson. Nézzük, van-e vakfoltja. Mindenkinek van."
S001,PM066,R004,C004,"Valami közeledik. Jó, már ideje volt. Ha ügyesen csináljuk, csak akkor vesz észre, amikor már túl késő."
S001,PM067,R004,C005,"Szagot fogtam. Ellenség van előttünk. Az istenek legyenek velünk, de a fegyverünket se felejtsük el használni."
S001,PM068,R004,C005,"Ott van. Nem tűnik elég erősnek ahhoz, hogy feltartson. Érzem, hogy próba közeleg. Készüljünk fel rá."
S001,PM069,R004,C005,"Valami közeledik. Jó, már ideje volt. Maradjatok közel; ha baj lesz, számíthattok rám."
S001,PM070,R004,C006,"Szagot fogtam. Ellenség van előttünk. Adjatok egy pillanatot, felmérem, mire lehet érzékeny."
S001,PM071,R004,C006,"Ott van. Nem tűnik elég erősnek ahhoz, hogy feltartson. Ha közelebb jön, kap egy rövid leckét az elemi erőkről."
S001,PM072,R004,C006,"Valami közeledik. Jó, már ideje volt. Ne zavarjátok meg a koncentrációmat; talán egyszerűbben is elintézhető."
S002,PM073,R001,C001,"Rendben, nincs több beszéd. Csináljuk meg. Pajzs fel, fegyver kézben! Tartsuk a vonalat."
S002,PM074,R001,C001,"Most dől el, ki készült fel jobban. Tartsuk a sort. Velem együtt induljatok, és ne nyissunk rést közöttünk."
S002,PM075,R001,C001,"Harcolunk. Figyeljünk egymásra, és kijutunk ebből. Az első roham az enyém; utána dolgozzunk csapatként."
S002,PM076,R001,C002,"Rendben, nincs több beszéd. Csináljuk meg. Most jön a jó rész! Rájuk!"
S002,PM077,R001,C002,"Most dől el, ki készült fel jobban. Tartsuk a sort. Ne álljatok közém és közéjük!"
S002,PM078,R001,C002,"Harcolunk. Figyeljünk egymásra, és kijutunk ebből. Végre! Engedjétek szabadjára a dühöt!"
S002,PM079,R001,C003,"Rendben, nincs több beszéd. Csináljuk meg. Bátorság! Együtt állunk, együtt győzünk."
S002,PM080,R001,C003,"Most dől el, ki készült fel jobban. Tartsuk a sort. A becsületünkért és egymásért! Előre!"
S002,PM081,R001,C003,"Harcolunk. Figyeljünk egymásra, és kijutunk ebből. Tartsátok a sort; senkit sem hagyunk hátra."
S002,PM082,R001,C004,"Rendben, nincs több beszéd. Csináljuk meg. Ti vonjátok el a figyelmüket, én megkeresem a puha részt."
S002,PM083,R001,C004,"Most dől el, ki készült fel jobban. Tartsuk a sort. Kezdődjön a tánc. Én inkább hátulról vezetek."
S002,PM084,R001,C004,"Harcolunk. Figyeljünk egymásra, és kijutunk ebből. Csak nézzenek máshová egyetlen pillanatra."
S002,PM085,R001,C005,"Rendben, nincs több beszéd. Csináljuk meg. Áldás legyen rajtunk, ítélet pedig rajtuk."
S002,PM086,R001,C005,"Most dől el, ki készült fel jobban. Tartsuk a sort. Maradjatok a közelemben; a hitünk és az acélunk együtt erősebb."
S002,PM087,R001,C005,"Harcolunk. Figyeljünk egymásra, és kijutunk ebből. Az istenek lássák, hogy igaz ügyért harcolunk."
S002,PM088,R001,C006,"Rendben, nincs több beszéd. Csináljuk meg. Ne álljatok a célpont és közém. Ez látványos lehet."
S002,PM089,R001,C006,"Most dől el, ki készült fel jobban. Tartsuk a sort. A varázslat készen áll. Most derül ki, ők mennyire."
S002,PM090,R001,C006,"Harcolunk. Figyeljünk egymásra, és kijutunk ebből. Adjátok nekem a távolságot, én adom a pusztítást."
S002,PM091,R002,C001,"Rajta! Mutassuk meg nekik, miért nem jó ötlet törpöt feldühíteni! Pajzs fel, fegyver kézben! Tartsuk a vonalat."
S002,PM092,R002,C001,"Hahaha! Végre kezdődik! Aki előttem áll, annak rossz napja lesz! Velem együtt induljatok, és ne nyissunk rést közöttünk."
S002,PM093,R002,C001,Gyertek csak! Van még hely a fegyveremen néhány új horpadásnak! Az első roham az enyém; utána dolgozzunk csapatként.
S002,PM094,R002,C002,"Rajta! Mutassuk meg nekik, miért nem jó ötlet törpöt feldühíteni! Most jön a jó rész! Rájuk!"
S002,PM095,R002,C002,"Hahaha! Végre kezdődik! Aki előttem áll, annak rossz napja lesz! Ne álljatok közém és közéjük!"
S002,PM096,R002,C002,Gyertek csak! Van még hely a fegyveremen néhány új horpadásnak! Végre! Engedjétek szabadjára a dühöt!
S002,PM097,R002,C003,"Rajta! Mutassuk meg nekik, miért nem jó ötlet törpöt feldühíteni! Bátorság! Együtt állunk, együtt győzünk."
S002,PM098,R002,C003,"Hahaha! Végre kezdődik! Aki előttem áll, annak rossz napja lesz! A becsületünkért és egymásért! Előre!"
S002,PM099,R002,C003,Gyertek csak! Van még hely a fegyveremen néhány új horpadásnak! Tartsátok a sort; senkit sem hagyunk hátra.
S002,PM100,R002,C004,"Rajta! Mutassuk meg nekik, miért nem jó ötlet törpöt feldühíteni! Ti vonjátok el a figyelmüket, én megkeresem a puha részt."
S002,PM101,R002,C004,"Hahaha! Végre kezdődik! Aki előttem áll, annak rossz napja lesz! Kezdődjön a tánc. Én inkább hátulról vezetek."
S002,PM102,R002,C004,Gyertek csak! Van még hely a fegyveremen néhány új horpadásnak! Csak nézzenek máshová egyetlen pillanatra.
S002,PM103,R002,C005,"Rajta! Mutassuk meg nekik, miért nem jó ötlet törpöt feldühíteni! Áldás legyen rajtunk, ítélet pedig rajtuk."
S002,PM104,R002,C005,"Hahaha! Végre kezdődik! Aki előttem áll, annak rossz napja lesz! Maradjatok a közelemben; a hitünk és az acélunk együtt erősebb."
S002,PM105,R002,C005,"Gyertek csak! Van még hely a fegyveremen néhány új horpadásnak! Az istenek lássák, hogy igaz ügyért harcolunk."
S002,PM106,R002,C006,"Rajta! Mutassuk meg nekik, miért nem jó ötlet törpöt feldühíteni! Ne álljatok a célpont és közém. Ez látványos lehet."
S002,PM107,R002,C006,"Hahaha! Végre kezdődik! Aki előttem áll, annak rossz napja lesz! A varázslat készen áll. Most derül ki, ők mennyire."
S002,PM108,R002,C006,"Gyertek csak! Van még hely a fegyveremen néhány új horpadásnak! Adjátok nekem a távolságot, én adom a pusztítást."
S002,PM109,R003,C001,"Elkezdődött. Ne pazaroljunk mozdulatot sem. Pajzs fel, fegyver kézben! Tartsuk a vonalat."
S002,PM110,R003,C001,"A csata ritmusa már hallható. Találjuk meg benne az ütemünket. Velem együtt induljatok, és ne nyissunk rést közöttünk."
S002,PM111,R003,C001,Most már nincs helye habozásnak. Legyünk gyorsabbak náluk. Az első roham az enyém; utána dolgozzunk csapatként.
S002,PM112,R003,C002,Elkezdődött. Ne pazaroljunk mozdulatot sem. Most jön a jó rész! Rájuk!
S002,PM113,R003,C002,A csata ritmusa már hallható. Találjuk meg benne az ütemünket. Ne álljatok közém és közéjük!
S002,PM114,R003,C002,Most már nincs helye habozásnak. Legyünk gyorsabbak náluk. Végre! Engedjétek szabadjára a dühöt!
S002,PM115,R003,C003,"Elkezdődött. Ne pazaroljunk mozdulatot sem. Bátorság! Együtt állunk, együtt győzünk."
S002,PM116,R003,C003,A csata ritmusa már hallható. Találjuk meg benne az ütemünket. A becsületünkért és egymásért! Előre!
S002,PM117,R003,C003,Most már nincs helye habozásnak. Legyünk gyorsabbak náluk. Tartsátok a sort; senkit sem hagyunk hátra.
S002,PM118,R003,C004,"Elkezdődött. Ne pazaroljunk mozdulatot sem. Ti vonjátok el a figyelmüket, én megkeresem a puha részt."
S002,PM119,R003,C004,A csata ritmusa már hallható. Találjuk meg benne az ütemünket. Kezdődjön a tánc. Én inkább hátulról vezetek.
S002,PM120,R003,C004,Most már nincs helye habozásnak. Legyünk gyorsabbak náluk. Csak nézzenek máshová egyetlen pillanatra.
S002,PM121,R003,C005,"Elkezdődött. Ne pazaroljunk mozdulatot sem. Áldás legyen rajtunk, ítélet pedig rajtuk."
S002,PM122,R003,C005,A csata ritmusa már hallható. Találjuk meg benne az ütemünket. Maradjatok a közelemben; a hitünk és az acélunk együtt erősebb.
S002,PM123,R003,C005,"Most már nincs helye habozásnak. Legyünk gyorsabbak náluk. Az istenek lássák, hogy igaz ügyért harcolunk."
S002,PM124,R003,C006,Elkezdődött. Ne pazaroljunk mozdulatot sem. Ne álljatok a célpont és közém. Ez látványos lehet.
S002,PM125,R003,C006,"A csata ritmusa már hallható. Találjuk meg benne az ütemünket. A varázslat készen áll. Most derül ki, ők mennyire."
S002,PM126,R003,C006,"Most már nincs helye habozásnak. Legyünk gyorsabbak náluk. Adjátok nekem a távolságot, én adom a pusztítást."
S002,PM127,R004,C001,"Elég a várakozásból. Törjük át őket. Pajzs fel, fegyver kézben! Tartsuk a vonalat."
S002,PM128,R004,C001,"Most beszéljenek a fegyverek. Én készen állok. Velem együtt induljatok, és ne nyissunk rést közöttünk."
S002,PM129,R004,C001,"Jöjjenek. Majd megtanulják, miért kellett volna elfutniuk. Az első roham az enyém; utána dolgozzunk csapatként."
S002,PM130,R004,C002,Elég a várakozásból. Törjük át őket. Most jön a jó rész! Rájuk!
S002,PM131,R004,C002,Most beszéljenek a fegyverek. Én készen állok. Ne álljatok közém és közéjük!
S002,PM132,R004,C002,"Jöjjenek. Majd megtanulják, miért kellett volna elfutniuk. Végre! Engedjétek szabadjára a dühöt!"
S002,PM133,R004,C003,"Elég a várakozásból. Törjük át őket. Bátorság! Együtt állunk, együtt győzünk."
S002,PM134,R004,C003,Most beszéljenek a fegyverek. Én készen állok. A becsületünkért és egymásért! Előre!
S002,PM135,R004,C003,"Jöjjenek. Majd megtanulják, miért kellett volna elfutniuk. Tartsátok a sort; senkit sem hagyunk hátra."
S002,PM136,R004,C004,"Elég a várakozásból. Törjük át őket. Ti vonjátok el a figyelmüket, én megkeresem a puha részt."
S002,PM137,R004,C004,Most beszéljenek a fegyverek. Én készen állok. Kezdődjön a tánc. Én inkább hátulról vezetek.
S002,PM138,R004,C004,"Jöjjenek. Majd megtanulják, miért kellett volna elfutniuk. Csak nézzenek máshová egyetlen pillanatra."
S002,PM139,R004,C005,"Elég a várakozásból. Törjük át őket. Áldás legyen rajtunk, ítélet pedig rajtuk."
S002,PM140,R004,C005,Most beszéljenek a fegyverek. Én készen állok. Maradjatok a közelemben; a hitünk és az acélunk együtt erősebb.
S002,PM141,R004,C005,"Jöjjenek. Majd megtanulják, miért kellett volna elfutniuk. Az istenek lássák, hogy igaz ügyért harcolunk."
S002,PM142,R004,C006,Elég a várakozásból. Törjük át őket. Ne álljatok a célpont és közém. Ez látványos lehet.
S002,PM143,R004,C006,"Most beszéljenek a fegyverek. Én készen állok. A varázslat készen áll. Most derül ki, ők mennyire."
S002,PM144,R004,C006,"Jöjjenek. Majd megtanulják, miért kellett volna elfutniuk. Adjátok nekem a távolságot, én adom a pusztítást."
S003,PM145,R001,C001,"Megvan. Szép munka volt, mindenki tette a dolgát. A vonal kitartott. Pont így kell ezt csinálni."
S003,PM146,R001,C001,"Ezt túléltük. Szusszanjunk egyet, aztán menjünk tovább. Jó munka. Ellenőrizzük a felszerelést, aztán tovább."
S003,PM147,R001,C001,"Győztünk. Ne bízzuk el magunkat, a következő terem rosszabb is lehet. Szép összjáték volt; ilyen fegyelemmel messzire jutunk."
S003,PM148,R001,C002,"Megvan. Szép munka volt, mindenki tette a dolgát. Még mindig ver a szívem, szóval jöhet a következő!"
S003,PM149,R001,C002,"Ezt túléltük. Szusszanjunk egyet, aztán menjünk tovább. Ez már majdnem szórakoztató volt. Majdnem."
